view1,view2,correspondences,formula_relative_error,camera_center_relative_residual,projected_point_sampson_max,projected_point_normalized_residual_max,rank_ratio,observation_sampson_median,transpose_sampson_median,lott_certified,lott_failures,hs_finite,both_finite,lott_cost_mean,hs_cost_mean,gap_mean,gap_abs_max,lott_normalized_residual_max,hs_normalized_residual_max
20,26,59,1.23040345619585e-16,1.1974084451970272e-16,5.3014231669421568e-10,9.4981834622842979e-20,2.247769509926377e-22,0.24426959293045408,70.71272156048154,59,0,59,59,0.43838821002514933,0.43838821002515621,-6.8044816623522138e-15,2.2604140781368187e-13,4.5890026897732251e-21,4.3649390114626265e-21
20,27,40,2.7210022842418035e-17,1.1974084451970272e-16,4.8977504747356719e-10,1.0028262586101796e-19,2.242253203514614e-22,0.29937588406830695,79.142059504388413,40,0,40,40,0.60891615583850844,0.60891615583851899,-1.0448009102846656e-14,1.3411494137471891e-13,3.8403275926659857e-21,2.5444172951188171e-21
20,28,23,2.2628667707140459e-17,1.1974084451970272e-16,3.9411775830526867e-10,9.697488441099068e-20,2.833164131081659e-22,0.2694629573979696,102.37628480265646,23,0,23,23,0.83005734275812615,0.83005734275811593,1.0240114514753183e-14,2.0272672429655358e-13,3.2349416716170757e-21,1.8328575354548221e-21
20,29,8,1.1117831771682773e-16,1.1974084451970272e-16,3.1377317045355306e-10,8.2924274428878243e-20,4.5295791012876735e-23,0.43976655169997381,106.05101286588756,8,0,8,8,2.6784368887848382,2.678436888784808,2.9557953307168816e-14,5.4178883601707639e-13,2.7759956002538819e-21,2.3458773011490502e-21
20,30,2,2.2256369569135729e-16,1.1974084451970272e-16,2.8005770093473943e-10,6.9815320529328309e-20,1.3584334127816845e-22,0.44458086190565815,87.921060209909712,2,0,2,2,0.21083316130459565,0.21083316130465479,-5.9147131636905215e-14,1.0103029524088925e-13,7.090957641543006e-22,7.090957641543006e-22
21,22,418,4.4681423083400247e-16,2.0705840331924866e-16,2.2753686897831009e-07,1.9031599333613214e-17,3.8936250136786429e-23,0.12531926269641808,8.1609570290139892,418,0,418,418,0.055252435166043862,0.055252435166045666,-1.7231540545765243e-15,2.6023627697213669e-13,5.2991785305873913e-20,3.3908403924095953e-20
21,23,275,1.8276207970425941e-16,2.0705840331924866e-16,3.0955184727544558e-08,2.0748023416734114e-18,4.7343990530126043e-23,0.16980180263156663,17.063341839178619,275,0,275,275,0.11634271024813861,0.11634271024813836,8.899789961376013e-17,2.2903900998016979e-13,2.6421732483771556e-20,2.239810945917497e-20
21,24,188,1.2791094093290631e-16,2.0705840331924866e-16,4.3358291088158354e-09,6.4220511554660266e-19,3.5366031298378122e-23,0.21297551098040801,31.633364450581006,188,0,188,188,0.16142832449638739,0.16142832449638622,1.2045926278061919e-15,2.1749269052406817e-13,1.4372591803184407e-20,9.0921222814866587e-21
21,25,137,1.1133271921175133e-16,2.0705840331924866e-16,1.6181403845152175e-09,2.3820591142746439e-19,1.5648660804872795e-22,0.25326381198565651,45.778471048136325,137,0,137,137,0.19946602706385477,0.19946602706385599,-1.2226308388187752e-15,2.922107000813412e-13,1.6405219068253201e-20,1.0383897655962231e-20
21,26,88,1.2027801165287493e-16,2.0705840331924866e-16,1.0811436771721839e-09,1.5149549611661096e-19,2.2121740399484473e-22,0.2950684037950918,51.889250784836037,88,0,88,88,0.25555080284321102,0.25555080284320481,6.1250477075263515e-15,5.1514348342607263e-13,1.0880445811139665e-20,3.9727572741873871e-21
21,27,61,8.7313239075125498e-18,2.0705840331924866e-16,7.4657672974872872e-10,1.2523027935800041e-19,3.7774165282143807e-23,0.2833090262084953,65.768602241084977,61,0,61,61,0.35610773791142569,0.35610773791144212,-1.6467981456804235e-14,4.8760995241536875e-13,5.0691772923644617e-21,2.6785536921837e-21
21,28,36,1.1128462368953878e-16,2.0705840331924866e-16,4.5612779001855975e-10,9.4882274059601344e-20,2.3768200269785701e-22,0.25362391917982985,83.531755708206759,36,0,36,36,0.38017084964412295,0.38017084964413733,-1.4319106093490821e-14,1.7630341631047486e-13,3.7802608525721317e-21,2.9633754535387167e-21
21,29,17,5.4952579999972945e-18,2.0705840331924866e-16,3.9203006457864218e-10,8.78657261656359e-20,1.4109651752213085e-22,0.25934277193773625,85.137551000934209,17,0,17,17,0.55307082266604723,0.55307082266608665,-3.9445014541743506e-14,3.2684965844964609e-13,3.1221711062354505e-21,2.4231016585984856e-21
21,30,7,1.1118825698250405e-16,2.0705840331924866e-16,3.1854220330027595e-10,6.6353636903246602e-20,1.1375544500512832e-22,0.4475326695031755,59.61413934651835,7,0,7,7,0.86890379800668505,0.86890379800673156,-4.6579307871092675e-14,2.0872192862952943e-13,1.575272632693958e-21,1.8213725362136511e-21
21,31,1,2.2218457352357735e-16,2.0705840331924866e-16,2.686118093139116e-10,6.4217299663140452e-20,1.1036129926041305e-22,1.9695645242723476,44.256582006500707,1,0,1,1,3.8791993775853686,3.8791993775854419,-7.3274719625260332e-14,7.3274719625260332e-14,8.9736719805595145e-22,0
21,32,1,1.1124623838270835e-16,2.0705840331924866e-16,2.5621405009573363e-10,7.2911570596129498e-20,3.9358192492120891e-22,2.0185737732234528,39.410701333883075,1,0,1,1,4.0746604713192784,4.0746604713195067,-2.2826185386293218e-13,2.2826185386293218e-13,9.2091369283568409e-22,4.6045684641784214e-22
22,23,438,3.5052493040331074e-15,1.5909228020616091e-16,1.8186358702735131e-07,1.9317247627753199e-17,5.6314294155471496e-23,0.11694040968062855,7.573882405965489,438,0,438,438,0.049446347081106672,0.049446347081105547,1.1395370555319324e-15,1.5068502001724937e-13,6.3635990746919865e-20,3.5176216624801031e-20
22,24,297,6.9067726421719983e-16,1.5909228020616091e-16,1.2828550107278356e-08,2.195268090023062e-18,1.1073356725229496e-23,0.19308122490368981,15.164912723055307,297,0,297,297,0.10860243934088896,0.10860243934088951,-5.0280468101685793e-16,1.645350522494482e-13,2.4114712522083018e-20,1.8547683952524614e-20
22,25,208,2.31876701994839e-16,1.5909228020616091e-16,6.2075812214392606e-09,6.6246193314396337e-19,9.4258342814265487e-23,0.22984077331614303,25.443744875672138,208,0,208,208,0.15037296286600355,0.1503729628660089,-5.3918036026530606e-15,2.3181456754173269e-13,1.3051998881361847e-20,9.8431886508760049e-21
22,26,136,1.8059414430030198e-16,1.5909228020616091e-16,3.0250337830576617e-09,3.1360384147891598e-19,1.5171578362165307e-22,0.24340328218065815,31.886669936278135,136,0,136,136,0.20457426880395788,0.20457426880395946,-1.4470991066160549e-15,1.4982459717316488e-13,7.929045476241552e-21,1.4425608873394087e-20
22,27,91,1.5415233580549601e-16,1.5909228020616091e-16,1.1621189912830936e-09,1.5666726888204745e-19,1.2327364910472351e-22,0.30156033570324681,36.31050202949023,91,0,91,91,0.27941915343371232,0.279419153433697,1.526024863651141e-14,3.1308289294429414e-13,6.861925340769596e-21,5.1877355776424262e-21
22,28,51,6.6987330862763877e-17,1.5909228020616091e-16,6.173610455406917e-10,1.0718005641110429e-19,1.8907399437609907e-22,0.3675201564017736,40.430341986358087,51,0,51,51,0.35124583806591242,0.35124583806594006,-2.7673759806395206e-14,2.4713564528155985e-13,6.2620866007266894e-21,3.8098960910805223e-21
22,29,28,1.2360746812506877e-16,1.5909228020616091e-16,4.7065039519267769e-10,8.7685357301107209e-20,1.178097280270663e-24,0.31694564765276034,41.463013540863642,28,0,28,28,0.38817717574463462,0.38817717574463517,-5.9271396694474516e-16,2.0417001422856629e-13,5.6382330485074619e-21,2.7576559436858999e-21
22,30,15,3.1989837830479349e-17,1.5909228020616091e-16,3.4664594310166177e-10,5.8299957935585259e-20,1.6700980843292071e-22,0.46105644740360802,32.84002959948559,15,0,15,15,0.59091861978651616,0.59091861978650972,6.5569348995514479e-15,1.3611334281904419e-13,2.9388424377411792e-21,2.1011713149007844e-21
22,31,7,2.2304400259981057e-16,1.5909228020616091e-16,3.4142824071990536e-10,5.6783987068675775e-20,2.1691356535477237e-22,0.48200976952646446,31.676486439643792,7,0,7,7,0.9874937681940994,0.9874937681940954,4.1602308775502895e-15,1.8518520050747611e-13,3.0206783050779202e-21,2.3688083215315562e-21
22,32,4,1.1292399424537935e-16,1.5909228020616091e-16,2.8770405798737257e-10,6.4443792153456332e-20,2.7180080413392266e-22,1.1281899202534813,29.870407559154103,4,0,4,4,2.22035364147141,2.2203536414714833,-7.3469008654569734e-14,1.7497114868092467e-13,2.3943887579348728e-21,5.0842356369832618e-22
23,24,440,8.3421316977870906e-17,7.7907334236107471e-17,1.2730134807289963e-07,1.9907495144112137e-17,5.3745133788551803e-23,0.13164959107188268,7.1388475216725134,440,0,440,440,0.049721250751777066,0.049721250751779224,-2.1684126195745089e-15,1.6253665080512292e-13,7.1983310006656588e-20,3.6994127201557035e-20
23,25,285,4.798148710624367e-16,7.7907334236107471e-17,3.4578585630562221e-08,2.2670686174460965e-18,3.0356436165654294e-22,0.20645086956840747,13.323946936731149,285,0,285,285,0.10827729750199043,0.10827729750199404,-3.669998903495413e-15,2.4247270857813419e-13,2.593067874701195e-20,2.0553010400756647e-20
23,26,186,2.4370959668398512e-17,7.7907334236107471e-17,1.0098199329324639e-08,7.2818230390610671e-19,7.4388469026829682e-23,0.23899119221826798,18.326937493125925,186,0,186,186,0.18472320040658549,0.18472320040658902,-3.5535547073771048e-15,2.5135449277513544e-13,1.0355393732022432e-20,7.2864827567723519e-21
23,27,127,1.3224993059742499e-16,7.7907334236107471e-17,2.5726765307538125e-09,2.8072355806811394e-19,7.5565058619115758e-23,0.28087456602848632,23.968215041709971,127,0,127,127,0.22242810773436417,0.22242810773436059,3.4637974270149323e-15,5.3224091800530005e-13,1.4189869671802808e-20,6.1215578387762794e-21
23,28,76,1.232695264767925e-16,7.7907334236107471e-17,1.3692608448486442e-09,2.0081264511144939e-19,2.1350576585149111e-22,0.29571358746941628,25.141782178443457,76,0,76,76,0.3087305569782316,0.30873055697823498,-3.4165858547495451e-15,2.8999025403209089e-13,6.4384311907478816e-21,4.3260608107595531e-21
23,29,42,2.2519882696889689e-16,7.7907334236107471e-17,6.629437572087518e-10,1.0245632802127455e-19,4.8903258466002069e-22,0.31519851148609057,26.185010001777229,42,0,42,42,0.32259187650630994,0.32259187650631699,-7.0557941310048615e-15,3.5060843117662444e-13,7.5612915580021622e-21,3.9018975633260129e-21
23,30,24,1.5977538141345672e-17,7.7907334236107471e-17,4.8770691991586725e-10,6.4060404674723598e-20,2.4449628964833892e-22,0.37794560742275618,24.066786926424871,24,0,24,24,0.4202811470472631,0.42028114704729252,-2.9356222811073467e-14,1.9884094371036554e-13,5.3753131549104015e-21,2.3311468165895873e-21
23,31,10,7.2381521928712737e-18,7.7907334236107471e-17,4.7651207197946798e-10,5.2729986190460351e-20,4.5055481550128012e-22,0.32234587861366626,21.932152327092908,10,0,10,10,0.55681608750942924,0.55681608750944256,-1.3266514622967129e-14,1.1501910535116622e-13,4.9546795447246199e-21,2.0309646214934934e-21
23,32,5,1.6263441774258294e-17,7.7907334236107471e-17,4.7029193003159453e-10,6.1935556277615142e-20,1.3886657896459362e-22,0.57251481462992337,23.84523537540715,5,0,5,5,1.3349587147620916,1.3349587147620796,1.2169544614647893e-14,1.6209256159527285e-13,1.019754727580529e-21,1.8347618492996326e-21
23,33,1,1.1220083260654651e-17,7.7907334236107471e-17,3.5415546389082143e-10,7.901840050014138e-20,5.7674587957758942e-22,0.3459977254176016,0.39370724907662408,1,0,1,1,0.11971450063493952,0.11971450063491709,2.2426505097428162e-14,2.2426505097428162e-14,8.1854125219351881e-22,5.4569416812901254e-22
24,25,445,5.6243416641735979e-16,6.8330726542978287e-18,8.9755904274958357e-07,2.2720596566938486e-17,5.1039694046194314e-23,0.12569072491807651,5.7588646333497024,445,0,445,445,0.060833206384999429,0.060833206385001497,-1.987462929249488e-15,2.9731772599461692e-13,5.4333015338203028e-20,3.0635804454731502e-20
24,26,276,1.1402257956905713e-16,6.8330726542978287e-18,4.8685096732850014e-08,2.6622672790538514e-18,1.3933732914590751e-22,0.1806940434910782,11.719063726171385,276,0,276,276,0.12116295294012978,0.1211629529401296,1.5100657713405363e-16,3.2462921240039577e-13,2.7545549757772404e-20,1.6357623953140263e-20
24,27,178,1.2709310970024451e-16,6.8330726542978287e-18,6.6651511790153715e-09,6.7995306617717509e-19,1.8554575658855688e-22,0.22761959597360476,16.499047944631265,178,0,178,178,0.16190026867370452,0.16190026867371279,-8.1664331438094108e-15,2.3359092438113294e-13,1.5390002357744858e-20,8.2769188192824821e-21
24,28,110,9.2649468181394356e-17,6.8330726542978287e-18,2.3681678226216074e-09,3.3292602052460118e-19,5.7920430893189657e-22,0.28188182692725289,19.310423039519357,110,0,110,110,0.27090158290021654,0.27090158290022959,-1.3111941890512548e-14,2.666755705149626e-13,8.6556039972240045e-21,4.7099460671412218e-21
24,29,61,2.2221498558671235e-16,6.8330726542978287e-18,1.0269377504829995e-09,1.4591099564802866e-19,1.2494008160356532e-22,0.25350850562505584,19.13069830194236,61,0,61,61,0.25354243786485314,0.25354243786485375,-3.7269137983974068e-16,1.9539925233402755e-13,6.2512649918078891e-21,5.5861857228943708e-21
24,30,35,2.5898907191461624e-17,6.8330726542978287e-18,7.9479430094170742e-10,8.6353459456152793e-20,2.5783070757317579e-22,0.35769290474300164,17.809061665644801,35,0,35,35,0.31719660681242284,0.31719660681242556,-2.769089521173892e-15,1.8068879725774423e-13,5.2733598199677552e-21,3.0995971137614774e-21
24,31,14,1.1307188831014517e-16,6.8330726542978287e-18,8.9040465907020714e-10,7.0654231521546481e-20,1.1060828332074541e-22,0.36811479453654355,18.53051227943245,14,0,14,14,0.49381453436899186,0.49381453436899708,-5.346590063662932e-15,1.1896039708858552e-13,4.7160656241825837e-21,2.0933226530668264e-21
24,32,5,1.1153489293686638e-16,6.8330726542978287e-18,9.4443147549669039e-10,5.0873202318789965e-20,2.0988561557001712e-22,0.69083608062654367,17.943104235770356,5,0,5,5,1.2886126823769941,1.2886126823770154,-2.1488193169272308e-14,1.4210854715202004e-13,3.7671341506214602e-21,1.6144860645520555e-21
24,33,1,2.2205267841375183e-16,6.8330726542978287e-18,6.278337953673524e-10,6.1601193946228667e-20,6.6906738995121606e-23,0.23954935308425182,6.454398283860237,1,0,1,1,0.057383912121566412,0.057383912121589373,-2.2960799928029019e-14,2.2960799928029019e-14,5.5205955779595335e-22,2.760297788979769e-21
25,26,433,1.0218210105714326e-15,7.4123594955728106e-17,2.309560972922373e-07,2.2952439198810253e-17,6.300915630539903e-23,0.14152216744639137,5.5864018696905466,433,0,433,433,0.056079242308968998,0.056079242308967076,1.9282008472126313e-15,1.5759615834554097e-13,4.4435310974553402e-20,3.3311063962629064e-20
25,27,274,2.3695555527741666e-16,7.4123594955728106e-17,1.7506146288807386e-08,2.6652294707149203e-18,3.1950572000889026e-22,0.18856718680164747,10.25012075235969,274,0,274,274,0.11124278633447401,0.11124278633447406,-5.6247880525349132e-17,2.0161650127192843e-13,1.828792332046513e-20,1.6935063745593625e-20
25,28,164,2.8941513777205058e-17,7.4123594955728106e-17,3.9099309150255111e-09,7.3819659378733678e-19,2.8041335910778857e-22,0.2425835971090671,14.205914337241126,164,0,164,164,0.17389873538192877,0.17389873538192829,4.2511306875470399e-16,2.9198865547641617e-13,2.1695513566816344e-20,1.4624945030235067e-20
25,29,97,4.418233489745447e-17,7.4123594955728106e-17,1.3334868122448912e-09,2.3661252628360412e-19,1.7986072778261677e-22,0.25764162031609078,13.862226681531341,97,0,97,97,0.21720175451111667,0.21720175451111684,-3.6073185921011807e-16,1.9351187319216478e-13,1.0502567126644752e-20,7.6484033359392621e-21
25,30,53,4.3719465509195912e-17,7.4123594955728106e-17,1.0546543287229803e-09,1.3353643741148694e-19,2.0284949958463984e-23,0.30601040419639652,12.60715179129277,53,0,53,53,0.2515585841714934,0.25155858417148391,9.5624282095652467e-15,3.4633407253181758e-13,7.1811227585740976e-21,4.9671188529121722e-21
25,31,23,1.2862593900502685e-16,7.4123594955728106e-17,1.1093275786316784e-09,8.8732011978594624e-20,1.7331386202637669e-22,0.43378150324773002,13.70842911711947,23,0,23,23,0.41651661824558339,0.41651661824562941,-4.6012587987942014e-14,4.4764192352886312e-13,1.1240381803299177e-20,4.6253208127824326e-21
25,32,10,3.464717592498274e-17,7.4123594955728106e-17,2.0966416029996754e-09,5.9279596522543039e-20,1.3971537213630232e-22,0.66534091530542316,5.7057283769012752,10,0,10,10,0.86574304976622296,0.86574304976625593,-3.3034599361547737e-14,1.6830981053317373e-13,4.8244185767651427e-21,2.8946511460590866e-21
25,33,4,1.2668422210091448e-17,7.4123594955728106e-17,6.7976538869671611e-10,5.9218038429200918e-20,2.9906213596119388e-22,0.64313592652806906,9.813492384816918,4,0,4,4,0.69199486597419757,0.69199486597426607,-6.8484280746350379e-14,1.6386891843467311e-13,3.5219890758038292e-21,1.68181264033923e-21
25,34,1,1.1132539419644157e-16,7.4123594955728106e-17,2.9278651973198483e-10,7.5332840455126449e-20,1.3220431344972563e-22,0.83431235103391121,11.065923670701959,1,0,1,1,0.69607768677806503,0.69607768677817128,-1.0624834345662748e-13,1.0624834345662748e-13,3.3281001934504798e-21,0
26,27,425,2.3103606322131713e-16,3.209937112961512e-17,5.201813757628638e-08,2.2381021648703408e-17,1.0350561386313758e-22,0.12804244889747393,4.6558775136983854,425,0,425,425,0.058240719935659553,0.058240719935660323,-7.9833415883737033e-16,1.8429702208777599e-13,4.5512218834917506e-20,3.1858481090240923e-20
26,28,240,1.6748735452197812e-16,3.209937112961512e-17,7.8375489267715456e-09,2.8189741670662742e-18,7.9971042971988206e-23,0.20334960052112624,8.8709963499944902,240,0,240,240,0.13156017044711071,0.13156017044711085,-1.2526655973670418e-16,3.6337599595981374e-13,3.0029667109874024e-20,1.2686435129756255e-20
26,29,142,1.1706996602452423e-16,3.209937112961512e-17,1.8916598319190118e-09,5.53050669463719e-19,1.4761439240324392e-22,0.25478376981810291,9.770630051467176,142,0,142,142,0.16532819220914793,0.16532819220914896,-9.767426069170451e-16,2.2015722578316854e-13,1.7284218936827064e-20,8.3060688279293025e-21
26,30,76,2.6090380001955045e-17,3.209937112961512e-17,1.1772267537987301e-09,2.3737849976848062e-19,3.0520825910324502e-22,0.28138066544584928,8.5193567384413527,76,0,76,76,0.27981921301994561,0.27981921301993784,7.7763655432529222e-15,2.0738966099997924e-13,1.1396094037557645e-20,8.8469248638087706e-21
26,31,39,1.1280472357756242e-16,3.209937112961512e-17,7.8009414097799557e-10,1.1276355238324657e-19,7.1809372879556934e-23,0.26493302709177152,8.1792084243559557,39,0,39,39,0.51391956294958707,0.51391956294959162,-4.4124776615647946e-15,3.8902214782865485e-13,1.1857438472913445e-20,4.6498412096080468e-21
26,32,18,2.6836892420337418e-17,3.209937112961512e-17,6.854984522908343e-10,7.3785043022726301e-20,4.8972927175282971e-22,0.55901500094883394,7.991745212140402,18,0,18,18,0.59196965068061413,0.59196965068061269,1.2389780559532128e-15,1.9051427102567686e-13,4.8838860885684786e-21,3.5764793670394029e-21
26,33,7,2.2267815477555407e-16,3.209937112961512e-17,3.5046880319627966e-10,5.4436610434850663e-20,1.8912840837423764e-22,0.47582427719729292,15.804382677292608,7,0,7,7,0.52035833299967438,0.52035833299965983,1.4492623371228521e-14,1.4499512701604544e-13,2.2848809255246943e-21,2.3957275405830107e-21
26,34,3,1.1228319987787227e-16,3.209937112961512e-17,2.3146112183881994e-10,7.0913787089203955e-20,2.1301330232151573e-23,0.64043409597233791,13.28104253116312,3,0,3,3,0.45750258408679639,0.4575025840867995,-3.1595096909124245e-15,1.7486012637846216e-14,5.1634346103666075e-22,8.7778769865736559e-22
26,35,1,2.6224729541812386e-18,3.209937112961512e-17,1.6665516399039154e-10,9.4782360870916779e-20,1.1856291582515926e-22,0.040182419081166439,27.780970097697374,1,0,1,1,0.0016146266659475854,0.0016146266659344084,1.3176959523519827e-14,1.3176959523519827e-14,2.1502499579495214e-21,0
26,36,1,1.110439788944425e-16,3.209937112961512e-17,2.0625912259122273e-10,1.2629011204136293e-19,1.305853986678944e-22,0.033407964451685548,10.213030925365862,1,0,1,1,0.0011160919925088304,0.0011160919925065379,2.2924370735033506e-15,2.2924370735033506e-15,1.1209553046922862e-21,0
27,28,379,6.2566926979605185e-16,3.5651762655087953e-17,1.7868110332616948e-08,1.8353452099290381e-17,5.8515014278948832e-23,0.14418432129911174,4.0144154040489664,379,0,379,379,0.066959493806294068,0.066959493806293471,4.7367989485562658e-16,3.8635761256955448e-13,5.0158017299417784e-20,3.5552387470725793e-20
27,29,207,4.6052334218648073e-17,3.5651762655087953e-17,3.3326754279784618e-09,1.94830650456269e-18,3.0576832112295422e-22,0.22010514830171155,5.9896718229217027,207,0,207,207,0.14737930125415535,0.14737930125415605,-8.1391350481058405e-16,2.5668356329333619e-13,2.2794300981957919e-20,1.5260604945101958e-20
27,30,103,6.4192978897013555e-17,3.5651762655087953e-17,1.1799691243953317e-09,4.939804265982475e-19,4.1237759428592227e-23,0.23849897786179952,6.4053154358332112,103,0,103,103,0.28944822140970011,0.28944822140970761,-7.5204469230130313e-15,3.2507330161024584e-13,1.1687834091701269e-20,1.0291701691926213e-20
27,31,53,4.4715985614047632e-17,3.5651762655087953e-17,5.3546128446942192e-10,1.835997860208487e-19,2.9401142673289972e-22,0.26790824973988536,9.4917745380062666,53,0,53,53,0.68027348102473451,0.68027348102474161,-7.1009371240753307e-15,2.7489122089718876e-13,1.0850671886212491e-20,5.5053929129129911e-21
27,32,26,2.8938919396765479e-17,3.5651762655087953e-17,3.622800556260381e-10,1.0068125249385946e-19,3.790382733171537e-22,0.43434354227270366,13.871748375758049,26,0,26,26,0.48428484507035091,0.48428484507037495,-2.4101664174051957e-14,2.7489122089718876e-13,7.0301571277523132e-21,5.3335974563654053e-21
27,33,11,2.9687652940075188e-17,3.5651762655087953e-17,2.4715816672967653e-10,7.4554158104445251e-20,2.0114446616981902e-22,0.46967138063993863,19.049943020933704,11,0,11,11,0.49952283585416296,0.49952283585418827,-2.5280913726080909e-14,2.1360690993788012e-13,4.5314933810452908e-21,2.6737136487495185e-21
27,34,3,2.4657180339867963e-17,3.5651762655087953e-17,1.1279789867895495e-10,7.6203089481281141e-20,5.2633769285041846e-22,0.59630529322464121,14.862531767274847,3,0,3,3,0.73869470828874173,0.73869470828871842,2.3490468829360605e-14,8.5931262105987116e-14,2.1526974087905233e-21,4.4218894374011351e-22
27,35,1,4.8545527817748627e-18,3.5651762655087953e-17,1.3026723521502303e-10,8.9722056091361565e-20,1.1752666829736126e-22,0.0074118432878967581,9.4026539851550535,1,0,1,1,5.4935421630165435e-05,5.4935421630346361e-05,-1.8092623753351855e-16,1.8092623753351855e-16,0,0
27,36,1,1.1173854867743262e-16,3.5651762655087953e-17,1.7244466390950637e-10,1.1202937530522404e-19,3.2402006278939239e-23,0.018283229283452648,8.0049422380309938,1,0,1,1,0.00033427648598417391,0.0003342764859843232,-1.4929463915125396e-16,1.4929463915125396e-16,5.6612707817731289e-22,5.6612707817731289e-22
28,29,335,7.2826121119067904e-16,3.2121670432303418e-17,4.4827858093629135e-09,1.9140321059367577e-17,2.237675744229411e-22,0.1424794440036932,3.1568309927051397,335,0,335,335,0.076282541059107048,0.076282541059106507,6.1546232030728255e-16,1.620370504440416e-13,5.2367140367701437e-20,2.9204302460643549e-20
28,30,167,1.2727635240185649e-16,3.2121670432303418e-17,9.7639539088094239e-10,1.9621268297142344e-18,3.954525420341386e-22,0.24195902902488423,4.824088820305712,167,0,167,167,0.22606263257402334,0.22606263257402831,-4.7252724387383621e-15,2.5257573810222311e-13,2.2761484529748937e-20,2.092559807819352e-20
28,31,79,1.9219529727980425e-16,3.2121670432303418e-17,3.7884007000006908e-10,5.0575225514692186e-19,6.9429481068790254e-23,0.30416511926227391,7.9682463508149768,79,0,79,79,0.4934806352903407,0.49348063529034664,-5.5203440244424404e-15,4.5119463720766362e-13,1.6590802557459022e-20,7.894721549972832e-21
28,32,39,7.1724146749505126e-17,3.2121670432303418e-17,1.6973899380857105e-10,1.7965644765984018e-19,1.3639993824322882e-22,0.4825585838159574,12.277070969253899,39,0,39,39,0.37119229507670054,0.37119229507671342,-1.3022509364038126e-14,1.312283615106935e-13,8.458714633767188e-21,5.3349333023384827e-21
28,33,16,1.1116153274888353e-16,3.2121670432303418e-17,1.1412577564559247e-10,1.096470957106374e-19,2.8664871320571598e-22,0.46617503868355059,14.703806940094598,16,0,16,16,0.4032500850601054,0.40325008506010579,-5.627009275199768e-16,2.0750068330244176e-13,6.4292726376075888e-21,3.7225511054969539e-21
28,34,5,1.2898565666752872e-17,3.2121670432303418e-17,1.3830801149800996e-10,9.6741165056517285e-20,2.1323128274561751e-22,0.35133108027296756,7.7853663463813776,5,0,5,5,0.527677529027336,0.52767752902735499,-1.8895301989729773e-14,8.7152507433074788e-14,4.0025174899023215e-21,4.0023163767753924e-21
28,35,3,1.1105051044729918e-16,3.2121670432303418e-17,1.2305873268453833e-10,9.518429575549452e-20,5.8055953082128039e-22,0.35306475852953578,9.0368910111035259,3,0,3,3,0.14785224161330501,0.14785224161331248,-7.4792602666740038e-15,4.0800696154974503e-14,1.1038734906439271e-21,2.0536774438759879e-21
28,36,2,7.7616090005448847e-18,3.2121670432303418e-17,1.6577080140365582e-10,9.7453377441823958e-20,1.5323700468529162e-22,0.20678537585295345,14.388537012226845,2,0,2,2,0.0645673449220137,0.064567344922021916,-8.2230229569990598e-15,1.0241807402167069e-14,1.5818713503962393e-21,5.7546463320140466e-22
29,30,291,5.7653855719740061e-16,3.683733825590662e-17,7.4839532783168708e-09,1.9638980792181075e-17,1.3346126786229959e-22,0.18020102854806946,2.8510447630181881,291,0,291,291,0.087262352143655061,0.087262352143656033,-9.9795461462697483e-16,2.304822999121825e-13,6.6535362056575375e-20,3.0065251286918743e-20
29,31,122,1.2068589441152968e-16,3.683733825590662e-17,1.1431531390655695e-09,2.1611448964620759e-18,2.9564314682964669e-22,0.26049896023853814,6.1542475702259427,122,0,122,122,0.20145651589152569,0.20145651589152977,-4.1852239305884294e-15,1.574296248918472e-13,2.0000474337733793e-20,1.5536267479737799e-20
29,32,60,3.973201168022145e-17,3.683733825590662e-17,4.579643659702371e-10,5.5951369851616323e-19,5.0839775199193712e-23,0.34820721242787012,9.3881304348255554,60,0,60,60,0.34277402074539715,0.34277402074539887,-1.5505602738009246e-15,1.6697754290362354e-13,9.977696661097725e-21,9.5634114827025852e-21
29,33,27,4.0122485126804092e-17,3.683733825590662e-17,2.5461358197080758e-10,2.1620283609146371e-19,3.7253366911103574e-22,0.38961652390912815,10.97298073898944,27,0,27,27,0.40643016749045563,0.40643016749045935,-3.5690971782958373e-15,2.9265478929119126e-13,9.7816646867817647e-21,7.137608898756758e-21
29,34,10,3.6161047415240712e-17,3.683733825590662e-17,3.4942790401892355e-10,1.7401188863644776e-19,4.8547103414468539e-22,0.24237197628413351,8.5658663961219617,10,0,10,10,0.43948127479553245,0.43948127479556875,-3.6323282706293705e-14,3.439470930288735e-13,1.064165431878819e-20,4.3365281191036856e-21
29,35,7,1.1196725350555153e-16,3.683733825590662e-17,2.03694487150387e-10,1.0937253340632273e-19,2.3906253564111397e-22,0.3989402181458529,9.4735467029650859,7,0,7,7,0.37979127242958943,0.37979127242957311,1.6188439477815564e-14,1.1612932837579137e-13,6.7723282987434169e-21,3.1212806738561132e-21
29,36,6,1.1267907110341885e-16,3.683733825590662e-17,1.882429294221481e-10,9.5334101771673214e-20,2.895084944650444e-23,0.60796797147163084,9.7914743269414952,6,0,6,6,0.58976939970115227,0.58976939970117881,-2.6392661204669803e-14,8.3488771451811772e-14,3.5305173580289534e-21,9.332948900775749e-22
