suite,parameter,parameter_value,replicate,expected_path,status,certified,fallback_required,passed,a_raw,b_raw,b_over_a,coefficient_scale,selected_chart,pivot_ratio,qn_ratio,target_mu,mu,endpoint_margin,lambda_bar,lambda_bar_absolute_error,normalized_phi,normalized_phi_derivative,residual_root_condition,residual_root_bound,residual_root_bound_ratio,residual_implied_lambda_error_bound,minimum_hessian_eigenvalue,hessian_condition,reconstruction_condition,reconstruction_condition_bound,normalized_feasibility_residual,normalized_kkt_residual,normalized_rank_two_identity_residual,relative_reconstruction_error,lambda_bar_relative_error,iterations,bisection_steps,guarded_halfsteps,nonfinite_eval_steps,certificate_solution_count
common_coefficient_scale,scale,9.99999999999999982e-201,1,regular_interior,regular_interior,1,0,1,9.99999999999999982e-201,4.99999999999999991e-201,5.00000000000000000e-01,2.31834319526627200e-200,1,7.34832549019858727e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,1.11022302462515654e-16,0.00000000000000000e+00,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,0.00000000000000000e+00,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,2.53612130091732769e-17,2.76571607245114248e-17,1.67301628228997424e-17,2.48253415324727312e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,9.99999999999999982e-201,2,regular_interior,regular_interior,1,0,1,9.99999999999999982e-201,4.99999999999999991e-201,5.00000000000000000e-01,1.48779585798816565e-200,1,7.53315588885176357e-01,1.25552598147529365e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,4.46338757396449570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.69765165415511410e+00,3.70692783280498483e-01,3.10159849137538446e+00,1.19516689317229155e-01,6.88693211653520367e-16,4.00000000000000133e-01,3.99999999999999778e+00,1.99187322159582636e+00,1.00376540249042616e+01,0.00000000000000000e+00,6.54386881755544335e-17,6.49880071557290321e-17,1.86190061493545484e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,9.99999999999999982e-201,3,regular_interior,regular_interior,1,0,1,9.99999999999999982e-201,4.99999999999999991e-201,5.00000000000000000e-01,1.69206268491124229e-200,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.95545697665810847e+00,3.38357150145610630e-01,3.06777859140101050e+00,1.10293862501689793e-01,6.81183685325106425e-16,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957915e+00,1.00928310791185556e+01,8.52198231074174881e-17,3.97994316462235566e-17,5.77072747360126433e-17,2.55893763326045161e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-150,0,regular_interior,regular_interior,1,0,1,1.00000000000000001e-150,5.00000000000000003e-151,5.00000000000000000e-01,1.73631656804733711e-150,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,1.11022302462515654e-16,0.00000000000000000e+00,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,0.00000000000000000e+00,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,0.00000000000000000e+00,5.26872406006124729e-17,2.49872815917843593e-17,1.35973995551051823e-16,1.11022302462515654e-16,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-150,1,regular_interior,regular_interior,1,0,1,1.00000000000000001e-150,5.00000000000000003e-151,5.00000000000000000e-01,2.31834319526627216e-150,1,7.34832549019858727e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,2.22044604925031308e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,2.53612130091732769e-17,3.00806528297557835e-17,2.85237501508528714e-18,2.83052443350183785e-16,2.22044604925031308e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-150,2,regular_interior,regular_interior,1,0,1,1.00000000000000001e-150,5.00000000000000003e-151,5.00000000000000000e-01,1.48779585798816562e-150,1,7.53315588885176357e-01,1.25552598147529365e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,4.46338757396449570e-01,1.11022302462515654e-16,0.00000000000000000e+00,-2.69765165415511454e+00,3.70692783280498428e-01,3.10159849137538446e+00,1.19516689317229141e-01,0.00000000000000000e+00,4.00000000000000133e-01,3.99999999999999778e+00,1.99187322159582636e+00,1.00376540249042616e+01,5.08337627279049651e-17,6.74033186105780077e-17,6.49880071557290321e-17,8.32667268468867405e-17,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-150,3,regular_interior,regular_interior,1,0,1,1.00000000000000001e-150,5.00000000000000003e-151,5.00000000000000000e-01,1.69206268491124249e-150,0,9.14935699110073108e-01,2.28733924777518277e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,6.66133814775093924e-16,-2.95545697665810714e+00,3.38357150145610741e-01,3.06777859140101228e+00,1.10293862501689766e-01,2.04355105597532046e-15,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957870e+00,1.00928310791185538e+01,2.31310948434418939e-16,3.29355596942217822e-17,2.58508499226654924e-17,2.96348452778242045e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e-100,0,regular_interior,regular_interior,1,0,1,1.00000000000000002e-100,5.00000000000000010e-101,5.00000000000000000e-01,1.73631656804733728e-100,0,7.47833824564226202e-01,1.86958456141056550e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,0.00000000000000000e+00,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420155006e+00,1.14490912787151872e-01,3.74376218270805478e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,9.95273683825501977e-17,5.29131482349703039e-17,2.49872815917843593e-17,1.24126707662363656e-16,0.00000000000000000e+00,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e-100,1,regular_interior,regular_interior,1,0,1,1.00000000000000002e-100,5.00000000000000010e-101,5.00000000000000000e-01,2.31834319526627237e-100,1,7.34832549019858616e-01,1.33605918003610658e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000133e-01,6.95502958579881536e-01,1.11022302462515654e-16,1.11022302462515654e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,5.32582729439267581e-16,4.00000000000000133e-01,3.99999999999999822e+00,1.62427513634485998e+00,8.07117169920356758e+00,7.60836390275198306e-17,3.08557193019248971e-17,2.21006829588718758e-18,3.04047097224405882e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e-100,2,regular_interior,regular_interior,1,0,1,1.00000000000000002e-100,5.00000000000000010e-101,5.00000000000000000e-01,1.48779585798816556e-100,1,7.53315588885176357e-01,1.25552598147529365e-01,5.99999999999999978e-01,5.99999999999999978e-01,4.00000000000000022e-01,4.46338757396449626e-01,5.55111512312578270e-17,2.22044604925031308e-16,-2.69765165415511499e+00,3.70692783280498372e-01,3.10159849137538446e+00,1.19516689317229127e-01,6.88693211653520367e-16,4.00000000000000022e-01,4.00000000000000000e+00,1.99187322159582703e+00,1.00376540249042687e+01,0.00000000000000000e+00,7.00757231248735384e-17,1.05684427113663694e-17,7.85046229341887583e-17,5.55111512312578270e-17,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e-100,3,regular_interior,regular_interior,1,0,1,1.00000000000000002e-100,5.00000000000000010e-101,5.00000000000000000e-01,1.69206268491124234e-100,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.95545697665810803e+00,3.38357150145610686e-01,3.06777859140101050e+00,1.10293862501689807e-01,6.81183685325106425e-16,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957915e+00,1.00928310791185556e+01,8.52198231074174881e-17,3.33164203723406852e-17,5.36064255382944059e-17,3.10316769155909140e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-50,0,regular_interior,regular_interior,1,0,1,1.00000000000000001e-50,5.00000000000000004e-51,5.00000000000000000e-01,1.73631656804733723e-50,0,7.47833824564226202e-01,1.86958456141056550e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,0.00000000000000000e+00,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420155006e+00,1.14490912787151872e-01,3.74376218270805478e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,7.46455262869126452e-17,5.28049131181092623e-17,9.00196179100468183e-18,9.61481343191781908e-17,0.00000000000000000e+00,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-50,1,regular_interior,regular_interior,1,0,1,1.00000000000000001e-50,5.00000000000000004e-51,5.00000000000000000e-01,2.31834319526627187e-50,1,7.34832549019858616e-01,1.33605918003610630e-01,5.99999999999999978e-01,5.99999999999999756e-01,4.00000000000000300e-01,6.95502958579881203e-01,3.33066907387546962e-16,0.00000000000000000e+00,-1.75252029527355524e+00,5.70606801357417370e-01,4.79707876369329167e+00,1.18948808111314960e-01,0.00000000000000000e+00,4.00000000000000244e-01,3.99999999999999600e+00,1.62427513634485954e+00,8.07117169920356403e+00,7.60836390275198306e-17,4.10229114313976086e-17,4.76425539188211565e-17,5.57880165459372909e-16,3.33066907387546962e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-50,2,regular_interior,regular_interior,1,0,1,1.00000000000000001e-50,5.00000000000000004e-51,5.00000000000000000e-01,1.48779585798816552e-50,1,7.53315588885176357e-01,1.25552598147529393e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000133e-01,4.46338757396449515e-01,1.66533453693773481e-16,2.22044604925031308e-16,-2.69765165415511454e+00,3.70692783280498428e-01,3.10159849137538446e+00,1.19516689317229141e-01,6.88693211653520367e-16,4.00000000000000133e-01,3.99999999999999822e+00,1.99187322159582658e+00,1.00376540249042634e+01,7.62506440918574477e-17,1.74575162431002265e-17,1.05684427113663694e-17,3.04047097224405882e-16,1.66533453693773481e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000001e-50,3,regular_interior,regular_interior,1,0,1,1.00000000000000001e-50,5.00000000000000004e-51,5.00000000000000000e-01,1.69206268491124228e-50,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.95545697665810803e+00,3.38357150145610686e-01,3.06777859140101050e+00,1.10293862501689807e-01,6.81183685325106425e-16,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957915e+00,1.00928310791185556e+01,8.52198231074174881e-17,3.33164203723406852e-17,5.36064255382944059e-17,3.10316769155909140e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,9.99999999999999945e-21,0,regular_interior,regular_interior,1,0,1,9.99999999999999945e-21,4.99999999999999973e-21,5.00000000000000000e-01,1.73631656804733695e-20,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,1.11022302462515654e-16,0.00000000000000000e+00,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,0.00000000000000000e+00,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,0.00000000000000000e+00,5.26872406006124729e-17,2.49872815917843593e-17,1.11022302462515654e-16,1.11022302462515654e-16,7,0,0,0,1
common_coefficient_scale,scale,9.99999999999999945e-21,1,regular_interior,regular_interior,1,0,1,9.99999999999999945e-21,4.99999999999999973e-21,5.00000000000000000e-01,2.31834319526627185e-20,1,7.34832549019858727e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,1.11022302462515654e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,2.53612130091732769e-17,3.00806528297557835e-17,2.85237501508528714e-18,2.07703709052761217e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,9.99999999999999945e-21,2,regular_interior,regular_interior,1,0,1,9.99999999999999945e-21,4.99999999999999973e-21,5.00000000000000000e-01,1.48779585798816539e-20,1,7.53315588885176246e-01,1.25552598147529393e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000078e-01,4.46338757396449570e-01,5.55111512312578270e-17,1.11022302462515654e-16,-2.69765165415511499e+00,3.70692783280498372e-01,3.10159849137538401e+00,1.19516689317229141e-01,3.44346605826760134e-16,4.00000000000000133e-01,3.99999999999999911e+00,1.99187322159582703e+00,1.00376540249042687e+01,5.08337627279049651e-17,4.12195966440933067e-17,3.83240183269952829e-17,2.09550000553636313e-16,5.55111512312578270e-17,6,0,0,0,1
common_coefficient_scale,scale,9.99999999999999945e-21,3,regular_interior,regular_interior,1,0,1,9.99999999999999945e-21,4.99999999999999973e-21,5.00000000000000000e-01,1.69206268491124214e-20,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,1.11022302462515654e-16,-2.95545697665810803e+00,3.38357150145610686e-01,3.06777859140101050e+00,1.10293862501689807e-01,3.40591842662553213e-16,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957915e+00,1.00928310791185556e+01,7.00019975525215099e-17,3.32086306169706483e-17,4.95055763405761747e-17,3.04047097224405882e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+00,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.73631656804733714e+00,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,1.11022302462515654e-16,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,3.74376218270805429e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,2.48818420956375494e-17,5.27626506168571097e-17,4.09726013925640368e-17,1.66533453693773481e-16,1.11022302462515654e-16,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+00,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,2.31834319526627208e+00,1,7.34832549019858727e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,2.22044604925031308e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,2.53612130091732769e-17,3.00806528297557835e-17,2.85237501508528714e-18,2.07703709052761217e-16,2.22044604925031308e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+00,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.48779585798816560e+00,1,7.53315588885176357e-01,1.25552598147529393e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,4.46338757396449570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.69765165415511410e+00,3.70692783280498483e-01,3.10159849137538446e+00,1.19516689317229155e-01,6.88693211653520367e-16,4.00000000000000133e-01,3.99999999999999778e+00,1.99187322159582636e+00,1.00376540249042616e+01,0.00000000000000000e+00,6.80265022308205374e-17,6.49880071557290321e-17,1.27192026215690030e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+00,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+00,5.00000000000000000e-01,5.00000000000000000e-01,1.69206268491124234e+00,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.95545697665810803e+00,3.38357150145610686e-01,3.06777859140101050e+00,1.10293862501689807e-01,6.81183685325106425e-16,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957915e+00,1.00928310791185556e+01,8.52198231074174881e-17,3.33164203723406852e-17,5.36064255382944059e-17,3.10316769155909140e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+20,0,regular_interior,regular_interior,1,0,1,1.00000000000000000e+20,5.00000000000000000e+19,5.00000000000000000e-01,1.73631656804733714e+20,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,0.00000000000000000e+00,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,3.74376218270805429e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,2.48818420956375494e-17,5.27626506168571097e-17,4.09726013925640368e-17,9.61481343191781908e-17,0.00000000000000000e+00,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+20,1,regular_interior,regular_interior,1,0,1,1.00000000000000000e+20,5.00000000000000000e+19,5.00000000000000000e-01,2.31834319526627213e+20,1,7.34832549019858727e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,1.11022302462515654e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,2.53612130091732769e-17,3.00806528297557835e-17,2.85237501508528714e-18,3.04047097224405882e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+20,2,regular_interior,regular_interior,1,0,1,1.00000000000000000e+20,5.00000000000000000e+19,5.00000000000000000e-01,1.48779585798816563e+20,1,7.53315588885176357e-01,1.25552598147529393e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,4.46338757396449570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.69765165415511410e+00,3.70692783280498483e-01,3.10159849137538446e+00,1.19516689317229155e-01,6.88693211653520367e-16,4.00000000000000133e-01,3.99999999999999778e+00,1.99187322159582636e+00,1.00376540249042616e+01,0.00000000000000000e+00,6.80265022308205374e-17,6.49880071557290321e-17,1.38777878078144568e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000000e+20,3,regular_interior,regular_interior,1,0,1,1.00000000000000000e+20,5.00000000000000000e+19,5.00000000000000000e-01,1.69206268491124244e+20,0,9.14935699110073108e-01,2.28733924777518277e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,6.66133814775093924e-16,-2.95545697665810714e+00,3.38357150145610741e-01,3.06777859140101228e+00,1.10293862501689766e-01,2.04355105597532046e-15,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957870e+00,1.00928310791185538e+01,2.31310948434418939e-16,3.29872609040532539e-17,1.76491515272290270e-17,4.40606103446415495e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000008e+50,0,regular_interior,regular_interior,1,0,1,1.00000000000000008e+50,5.00000000000000038e+49,5.00000000000000000e-01,1.73631656804733723e+50,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,1.11022302462515654e-16,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,3.74376218270805429e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,2.48818420956375494e-17,5.27626506168571097e-17,4.09726013925640368e-17,1.11022302462515654e-16,1.11022302462515654e-16,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000008e+50,1,regular_interior,regular_interior,1,0,1,1.00000000000000008e+50,5.00000000000000038e+49,5.00000000000000000e-01,2.31834319526627226e+50,1,7.34832549019858616e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,1.11022302462515654e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,5.07224260183465537e-17,6.74193540021518074e-17,2.10919449391836581e-17,2.07703709052761217e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000008e+50,2,regular_interior,regular_interior,1,0,1,1.00000000000000008e+50,5.00000000000000038e+49,5.00000000000000000e-01,1.48779585798816579e+50,1,7.53315588885176246e-01,1.25552598147529365e-01,5.99999999999999978e-01,5.99999999999999978e-01,4.00000000000000022e-01,4.46338757396449681e-01,0.00000000000000000e+00,2.22044604925031308e-16,-2.69765165415511410e+00,3.70692783280498483e-01,3.10159849137538446e+00,1.19516689317229155e-01,6.88693211653520367e-16,4.00000000000000022e-01,3.99999999999999956e+00,1.99187322159582680e+00,1.00376540249042687e+01,5.08337627279049774e-17,3.49446852835431793e-17,9.63399280913359566e-18,7.85046229341887583e-17,0.00000000000000000e+00,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000008e+50,3,regular_interior,regular_interior,1,0,1,1.00000000000000008e+50,5.00000000000000038e+49,5.00000000000000000e-01,1.69206268491124237e+50,0,9.14935699110072997e-01,2.28733924777518249e-01,5.99999999999999978e-01,5.99999999999999756e-01,4.00000000000000300e-01,5.07618805473372459e-01,2.22044604925031308e-16,4.44089209850062616e-16,-2.95545697665810625e+00,3.38357150145610852e-01,3.06777859140101050e+00,1.10293862501689863e-01,1.36236737065021285e-15,4.00000000000000133e-01,3.99999999999999600e+00,2.45169476607957781e+00,1.00928310791185485e+01,7.00019975525215099e-17,7.93954881560923533e-17,4.95055763405761747e-17,2.30555126737810169e-16,2.22044604925031308e-16,8,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e+100,0,regular_interior,regular_interior,1,0,1,1.00000000000000002e+100,5.00000000000000008e+99,5.00000000000000000e-01,1.73631656804733722e+100,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,0.00000000000000000e+00,1.11022302462515654e-16,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,3.74376218270805429e-16,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,2.48818420956375494e-17,5.27626506168571097e-17,4.09726013925640368e-17,9.61481343191781908e-17,0.00000000000000000e+00,7,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e+100,1,regular_interior,regular_interior,1,0,1,1.00000000000000002e+100,5.00000000000000008e+99,5.00000000000000000e-01,2.31834319526627220e+100,1,7.34832549019858616e-01,1.33605918003610685e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,6.95502958579881425e-01,2.22044604925031308e-16,2.22044604925031308e-16,-1.75252029527355546e+00,5.70606801357417370e-01,4.79707876369329433e+00,1.18948808111314891e-01,1.06516545887853516e-15,4.00000000000000133e-01,3.99999999999999778e+00,1.62427513634485998e+00,8.07117169920356581e+00,5.07224260183465537e-17,6.74193540021518074e-17,2.10919449391836581e-17,2.07703709052761217e-16,2.22044604925031308e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e+100,2,regular_interior,regular_interior,1,0,1,1.00000000000000002e+100,5.00000000000000008e+99,5.00000000000000000e-01,1.48779585798816568e+100,1,7.53315588885176246e-01,1.25552598147529393e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,4.46338757396449570e-01,1.11022302462515654e-16,2.22044604925031308e-16,-2.69765165415511410e+00,3.70692783280498483e-01,3.10159849137538446e+00,1.19516689317229155e-01,6.88693211653520367e-16,4.00000000000000133e-01,3.99999999999999778e+00,1.99187322159582636e+00,1.00376540249042616e+01,5.08337627279049651e-17,1.14592883360569844e-16,9.63399280913359566e-18,1.38777878078144568e-16,1.11022302462515654e-16,6,0,0,0,1
common_coefficient_scale,scale,1.00000000000000002e+100,3,regular_interior,regular_interior,1,0,1,1.00000000000000002e+100,5.00000000000000008e+99,5.00000000000000000e-01,1.69206268491124242e+100,0,9.14935699110073108e-01,2.28733924777518277e-01,5.99999999999999978e-01,5.99999999999999867e-01,4.00000000000000189e-01,5.07618805473372570e-01,1.11022302462515654e-16,6.66133814775093924e-16,-2.95545697665810714e+00,3.38357150145610741e-01,3.06777859140101228e+00,1.10293862501689766e-01,2.04355105597532046e-15,4.00000000000000133e-01,3.99999999999999778e+00,2.45169476607957870e+00,1.00928310791185538e+01,2.31310948434418939e-16,3.29355596942217822e-17,2.58508499226654924e-17,3.61888430622384025e-16,1.11022302462515654e-16,8,0,0,0,1
common_coefficient_scale,scale,9.99999999999999981e+149,0,regular_interior,regular_interior,1,0,1,9.99999999999999981e+149,4.99999999999999990e+149,5.00000000000000000e-01,1.73631656804733705e+150,0,7.47833824564226091e-01,1.86958456141056523e-01,5.99999999999999978e-01,5.99999999999999978e-01,3.99999999999999967e-01,5.20894970414201186e-01,0.00000000000000000e+00,0.00000000000000000e+00,-2.59018604362539673e+00,3.86072653916524622e-01,3.37208119420154961e+00,1.14490912787151899e-01,0.00000000000000000e+00,3.99999999999999911e-01,4.00000000000000089e+00,2.14574824272730913e+00,9.62666810907357373e+00,0.00000000000000000e+00,5.26872406006124729e-17,2.49872815917843593e-17,1.11022302462515654e-16,0.00000000000000000e+00,7,0,0,0,1
